Id,Company_Name,Company_Type,Sales_Growth,Annual_Revenue_US$M,No_of_Employees,Phone_numberTelephone,Company_Summary,Swot_Overview,Headquarters_Address_line1,Headquarters_Address_Line2,Headquarters_Zip_Code,Ticker_Exchange,Thomson_Rep_No,Annual_Revenue_Year,Fiscal_Year_End,Fax,URL,Incorporation_Year,Products,Services,Brands,Entity_Type,Headquarters,Headquarters_StateProvince,Headquarters_City,Primary_Sector,Company_Themes,Deal_Count,Deal_Value,Investors_Count,Investor_Names,Advisors_Count,Last_MA_Co,Funding Rounds,Total_Funding_US$m,Last__funding_date,Days_since_last_funding,Round Of Financing (Last),Deal_Subtype_1_Last,Deal_Subtype_2_Last,Deal_Subtype_3_Last,Deal_Subtype_4_Last,News_Count,Patents_Count,Patents_Filings_Count,Patents_Grants_Count,Fillings_Count,Filings_Sentiment,Filings_Mentions,Active_Jobs,Posted_Jobs,Closed_Jobs,Total_Projects_Count,Projects_Count,Total_Noof_Mining_Projects,Noof_Mining_Projects,Install_Base_Counts,Estimated_ICT_Spends,Net_Income_US$m,Operating_Income_US$m,Research_and_Development_USD,Cash_And_Equivalents_USD,Total_Assets_USD,Total_Liabilities_USD,EVSales_,Market_Cap_US$m,Enterprise_Value_US$m,PE_Ratio_,EVEBITDA_,Capital_Raised_Past_3_Years_US$m,Grants_Received_Past_3_Years_US$m,Gross_Margin_,Net_Profit_Margin_,Operating_Margin_,PBT_Margin_,Profit_Markup_,Return_on_Assets_,Return_on_Capital_Employed_,Return_on_Equity_,Return_on_Fixed_Assets_ROFA_,Return_on_Working_Capital_,EBITDA_Growth_,EPS_Growth_,Net_Income_Growth_,Operating_Income_Growth_,Sales_Growth_,Working_Capital_Growth_,Book_Value_per_Share_USD,Cash_Value_per_Share_USD,Dividend_per_share_USD,Dividend_Yield_,Diluted_EPS_US$,Administration_costs_,Overhead_costs_,Cash_Ratio_Absolute,Current_Ratio_Absolute,Quick_Ratio_Absolute,Debt_to_Equity_Ratio_Absolute,Debt_to_Capital_Ratio_Absolute,Net_Debt_to_Equity_Absolute,Asset_Turnover_Absolute,Capex_to_sales_,Capital_Employed_Turnover_Absolute,Current_Asset_Turnover_Absolute,Fixed_Asset_Turnover_Absolute,Inventory_Turnover_Absolute,R_and_D_to_Sales_,Working_Capital_Turnover_Absolute,Net_Income_per_Employee_USD,Revenue_per_Employee_USD,Market_Capitalization_Million_USD,PE_PriceEarnings_Ratio,Enterprise_ValueOperating_Profit,Dividend_Yield,Enterprise_ValueTotal_Assets,EVEBITDA,Enterprise_ValueSales,Enterprise_ValueMillion_USD
2304562,Agrarfrost GmbH & Co KG,Private,1900-01-00,0,0,49 4434 87137,"Agrarfrost GmbH & Co KG (Agrarfrost) is a manufacturer and distributor of frozen potato products. The company cultivates and processes potatoes. It offers french fries, hash browns, griddies, black pepper waves, pommes noisettes, potato croquettes, flakes, pancakes, wedges and other specialties. Agrarfrost serves hotels, restaurants, fast food chains, retail and catering sector. The company exports its products to the US, Canada and across South America, Africa, Asia Pacific and the Middle East. It operates manufacturing plants in Wildeshausen and Oschersleben, Germany. Agrarfrost is headquartered in Wildeshausen, Lower Saxony, Germany.",,,Aldrup 3,27793,,,,0,49 4434 87329,www.agrarfrost.com,1967,Products:  French Fries Hash Browns Black Pepper Waves Pommes Noisettes Potato Croquettes Wedges,Services:  Potato Processing,,Independent,Germany,Niedersachsen,Wildeshausen,Consumer Packaged Goods,,0,0,0,,0,,0,0.00,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
352582,agriKomp GmbH,Private,1900-01-00,0,0,49 9826 659590,"AgriKomp GmbH (AgriKomp) is an alternative energy company that designs and constructs biogas production plants. The company offers services such as building planning permission and preliminary inquiries, identifying concepts and basic evaluation, research, development and construction of components, heat utilization concepts, execution of construction work, analysis and experimental fermentation laboratory services, and others. It also offers service hotline, CHPS servicing, plant servicing, laboratory and storage services. The company develops and provides biogas plant components including Vielfrass solid material feeder unit, Biolene gas storage unit, and others. It serves its clients across Germany. AgriKomp is headquartered in Ansbach, Germany.",,,Energiepark 2,91732,,,,0,49 9826 6595910,www.agrikomp.com,2000,,Services:  Consultation Planning Construction,,Parent,Germany,Bayern,Ansbach,Alternative Energy,,0,0,0,,0,,0,0.00,,0,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1546644,Agrobiogen GmbH,Private,1900-01-00,0,0,49 8250 9279040,"Agrobiogen GmbH (Agrobiogen) is a provider of molecular genetics and microbiological analyzes. The company offers molecular genetics and microbiological specifications for breeding beef, sheep, pigs, horses, goats, cattle and birds. Agrobiogen?s services comprise sample collection and storage of livestock, isolation of DNA from various sample materials with high through-put technologies, genetic analysis in farm animals and diagnosis of infectious diseases of animals. The company caters to veterinarians and pet owners. Agrobiogen is headquartered in Hilgertshausen, Germany.",,,Larezhausen 3,86567,,,,0,49 8250 9279049,www.agrobiogen.de,1997,,Services:  Sample Collection and Storage of Livestock Isolation of DNA From Various Sample Materials with High Through-Put Technologies Genetic Analysis in Farm Animals Diagnosis of Infectious Diseases of Animals,Brands:  TypiFix,Independent,Germany,Bayern,Hilgertshausen,Pharmaceuticals and Healthcare,,0,0,0,,0,,0,0.00,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
299359,Agroservice GmbH,Private,1900-01-00,0,0,49 2945 2219,"Agroservice GmbH (Agroservice) is an alternative energy company that offers solar equipment. The company?s products include photovoltaic systems, generator frame type LORENZ, solar modules, degertracker, connectors and DC line, data monitoring systems, inverter SMA, and others. It offers services such as designing, supplying, consulting, and installation of photovoltaic systems. Agroservice also trades and services agricultural and construction-related equipment such as hydraulic steering systems, hydraulic motors, small wind turbines, axial piston, multi-disc brakes, gear flow divider, valves, aggregates, planet scooter engines, planetary motors, and accessories. The company offers its products and services across Germany. Agroservice is headquartered in Erwitte, Germany.",,,Unter den Eichen 2,59597,,,,0,49 2945 2292,www.sonne-nrw.de,0,Products:  Solar Modules Agriculture Spare Parts Small Wind Turbines,Services :   Designing Installation Supplying Consulting Trading and Servicing,,Independent,Germany,Nordrhein-Westfalen,Erwitte,Alternative Energy,,0,0,0,,0,,0,0.00,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1779081,Ahmtec GmbH,Private,1900-01-00,0,0,49 491 20980500,"Ahmtec GmbH (Ahmtec) is an industrial equipment company that provides cable protecting cables. The company offers products such as AHM protecting systems, pipes, pipe accessories, ductile iron components, hexagon bolts and nuts and pipe assemblies, among others. It provides pipe accessories such as female adapters, male adapters, flange adapters and saddle clamps. Ahmtec offers engineering, design, consulting, development, installation repair services, and others. The company also provides products of different series, sizes and capacities. It caters to international organizations in the submarine cable, oil and gas industries and the offshore renewable energy sectors across Germany. Ahmtec is headquartered in Leer, Germany.",,,"Block E, Bavinkstrasse 23 ",26789,,,,0,49 491 20980509,www.ahmtec.de,0,Products:  AHM Pipes Protecting Cables Pipe Accessories Ductile Iron Components Hexagon Bolts and Nuts Pipe Assemblies,Services:  Engineering Design Consulting Development Installation  Repair Services,,Independent,Germany,Niedersachsen,Leer,Industrial Goods and Machinery,,0,0,0,,0,,0,0.00,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
5011045,Ahrenkiel Tankers GmbH & Co KG,Private,1900-01-00,0,0,,"Ahrenkiel Tankers GmbH & Co KG provides marine shipping services, It offers sea and onshore transportation of freight oil, product, chemical and gas tankers on inland waterways as well as provides logistics services. Ahrenkiel Tankers serves customers in Germany. It is headquartered in Hamburg, Germany.",,,Palmaille 67,22767,,,,0,,www.ahrenkiel-tankers.com,0,,,,Independent,Germany,Hamburg,Hamburg,Energy and Utilities,,0,0,0,,0,,0,0.00,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
164353,AiCuris GmbH & Co KG,Private,1900-01-00,0,50,49 202 317630000,"AiCuris GmbH & Co KG (AiCuris) a subsidiary of Santo Holding AG, is a drug development company that discovers and develops antibacterial and antiviral agents for the treatment of life-threatening infectious diseases. The company?s pipeline products include antiviral and antibacterial agents for the treatment of severe and life-threatening infectious diseases. It offers drugs for the treatment of human cytomegalovirus, herpes simplex virus, hepatitis B virus and human immunodeficiency virus. The company works in partnership with other drug development companies for the development of medicines targeting human cytomegalovirus. It operates research facility in Wuppertal. AiCuris is headquartered in Wuppertal, Germany.",,,"Building 302, Friedrich-Ebert-Strasse 475",42117,,,,0,49 202 317631177,www.aicuris.com,2006,Pipeline Products:  Antiviral and Antibacterial Agents: Letermovir (AIC246)  AIC476  AIC387 AIC813 Pritelivir AIC284  AIC649  AIC499   Active Pharmaceutical Ingredients,,,Subsidiary,Germany,Nordrhein-Westfalen,Wuppertal,Pharmaceuticals and Healthcare,,0,0,0,,0,,0,0.00,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
133330,Aid Diagnostika GmbH,Private,1900-01-00,0,0,49 7434 93640,"Aid Diagnostika GmbH (AID) is a medical device company that manufactures and markets diagnostic products, imaging devices and software programs. The company offers medical imaging devices such as bacspot reader systems, elispot reader system, viruspot reader system, immunoblot, cytospot system, and genoblot scanning system. It offers kits such as elispot assay kits, immunofluorescent kits, PCR-Kits, immunoblots and ANA-LineBlot. AID provides software programs for immunology and infectious diseases. The company?s services include on-site, training, custom plate and plate-reading services. It offers products in the fields of immunology, virology, microbiology and molecular biology. The company provides test systems for research and diagnostic labs. AID is headquartered in Strasberg, Germany.",,,Ebinger Strasse 4 ,72479,,,,0,49 7434 936440,www.aid-diagnostika.com,1989,Products:  Imaging Devices:  EliSpot Reader System Colony Counter System CytoSpot Systems ViruSpot Reader Systems MultiSpot Reader Systems Immunoblot and Genoblot Scanning Systems  Kits: EliSpot Assay Kits Immunofluorescent Kits PCR-Kits Immunoblots ANA-LineBlot,Services:  On-site Services Training Custom Plate Services Plate Reading Services,,Independent,Germany,Mecklenburg-Vorpommern,Strasberg,Pharmaceuticals and Healthcare,,0,0,0,,0,,0,0.00,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2335839,AIDA Cruises,Private,1900-01-00,0,0,49 381 20270600,"AIDA Cruises (AIDA) is a cruise service provider. The company provides various types of bookings including single travel, family travel, early bird alarm, last minute cruises; top 5 cruises, just AIDA, just AIDA first minute, AIDA weekend shopping and lure of the week. It also provides short trips, combination and group tours, corporate and trans travels to various places. AIDA provides services such as cruise service, tours, vacation packages, dining service, on board guest service, on board entertainment service and ocean cruise service. The company also offers travel vouchers, trip preparations, valet parking, travel insurance, personal consultation and support services. It offers various price and discounts such as AIDA premium, AIDA vario, just aida, 3-stage price model, reduction, surcharge single, and occupancy. The company operates ships comprising AIDAaura, AIDAdiva, AIDAsol, AIDAbella, AIDAluna, AIDAstella, AIDAblu, AIDAmar, AIDAvita, AIDAcara, and AIDAprima. AIDA is a part of Costa Group and is headquartered in Rostock, Germany.",,,Am Strande 3d,18055,,,,0,49 381 20270601,www.aida.de,1996,,Services:  Cruise Packages  On-board Services Tours and Vacation Packages Guest Service Entertainment Training and Education Trip Preparations Travel Insurance Personal Consultation and Support,,Parent,Germany,Mecklenburg-Vorpommern,Rostock,Leisure and Arts,,0,0,0,,0,,0,0.00,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
4190,AIDA executive Organizational Systems GmbH,Private,1900-01-00,0,0,49 7056 929500,"AIDA executive Organizational Systems GmbH (AIDA) is a technology company that offers software and hardware solutions. The company?s products include detection systems, practical interfaces, access authorization products, hardware components, hardware configurations, access readers, mobile detection products, and others. It offers services such as consulting, installation, training, servicing, investment securing, remote support services. AIDA offers solutions such as time management solutions, access authorization, attendance management, operating data, web workflow, mobile detection, staff planning, workforce planning; ERP and PPS; wage, salary and remuneration management solutions. The company also provides video monitoring, graphics solutions, geodata management, modem operating data collection solutions, and advice, installation and training services. It caters to public service, health and social services, production, education, chain stores, logistics, trade, and other sectors. AIDA is headquartered in Gechingen, Germany.",,,"Gultlinger Strasse 3-1
",75391,,,,0,49 7056 929529,www.aida-orga.de,0,Products:  Detection Systems Practical Interfaces Access Authorization Products Hardware Components Hardware Configurations Access Readers Mobile Detection Products,"Services:  Software and Hardware Solutions Consulting Installation Training Servicing Investment Securing Remote Support Services Time Management Solutions Access Authorization Attendance Management Operating Data Web Workflow Mobile Detection Staff Planning Workforce Planning EEP and PPS Wage, Salary, and Remuneration Management Solutions Video Monitoring Graphics Solutions Geodata Management Modem Operating Data Collection Solutions Advice, Installation, and Training Services",,Independent,Germany,Baden-Wurttemberg,Gechingen,Technology and Communications,,0,0,0,,0,,0,0.00,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
1787791,AiM GmbH,Private,1900-01-00,0,0,49 7621 7051050,"AiM GmbH (AiM), a subsidiary of IGES Institut GmbH, is a healthcare service provider that offers medical consultancy services. The company offers services such as reimbursement and pricing analyses, market access consulting, appraisal of clinical evidence and support for study design. It also offers value demonstration, treatment cost analyses, health technology assessment, distribution strategies, identification and assessment of potential distributors. AiM also offers competition and regulation analysis, planning and evaluation, and pricing and market access services, among others. The company serves medical device manufacturers. AiM is headquartered in Loerrach, Germany.",,,Marie-Curie-Strasse 8,79539,,,,0,,www.aim-germany.com,2007,,Services:  Value Demonstration Reimbursement and Pricing Analyses Market Access Consulting Appraisal of Clinical Evidence Support for Study Design Treatment Cost Analyses Health Technology Assessment Distribution Strategies Identification and Assessment of Potential Distributors Competition and Regulation Analysis Planning and Evaluation,,Independent,Germany,Baden-Wurttemberg,Loerrach,Medical Equipment,,0,0,0,,0,,0,0.00,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
351620,Airwerk GmbH,Private,1900-01-00,0,0,49 4473 9267130,"Airwerk GmbH (Airwerk) is a renewable energy company. It offers project development in the areas of wind energy and solar energy. The company?s products portfolio includes wind measuring mast systems, steel lattice mast, and sonar transponder system. Its transponder system is used for acoustic identification of artificial underwater hazards such as wind turbines. Airwerk's products find application for all wind parks both onshore and offshore. The company provides services such as project development, consulting, management, engineering services, operation and maintenance services, plant management, structural analysis, data analysis, documentation, damage analysis, installations and maintenance of sensors, planning of test sequences, strain gauge applications and metOcean measurements. In addition, it also offers offshore safety technology for naval and aviation safety, planning and equipping of the measurement, remote retrieval of measurement data, monitoring and system integration and technical solutions. It has presence in Turkey, Bulgaria and Germany. Airwerk is headquartered in Baden-Wurttemberg, Germany.",,,Heinrich-Hertz-Strasse 7,49685,,,,0,49 4473 9267159,www.airwerk.com,2003,Products:  Wind Measuring Mast Systems Steel Lattice Mast Sonar Transponder System,"Services:  Project Development Services: Consulting Engineering Services Operation & Maintenance Services Plant Management  Technical Solutions: Structural Analysis: Data Analysis, Documentation, Damage Analysis Installations and Maintenance of Sensors Planning of Test Sequences Strain Gauge Applications  MetOcean Measurements: Condition Monitoring of the Entire Installation Offshore Safety Technology for Naval and Aviation Safety Planning and Equipping of the Measurement Remote Retrieval of Measurement Data Wind Measurement Technology Monitoring and System Integration",,Independent,Germany,Baden-Wurttemberg,Mannheim,Alternative Energy,,0,0,0,,0,,0,0.00,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
209168,Aix Scientifics,Private,1900-01-00,0,0,49 241 4500358,"Aix Scientifics (Aix) is a contract research organization that offers clinical research services for pharmaceutical products and medical devices. The company?s clinical research activities comprise study design, animal trials, fences, internet CRF, and haemovigilance. It offers support services such as data management, pre-clinical design, clinical research plan, regulatory compliance, strategy, and report generation services. Aix also provides planning and design of international clinical studies for pharmaceuticals and medical devices, statistical and logistical planning, scientific study design, drafting of the study plans, CRF, patient information, and other documents. The company serves in the fields such as physiology, rheumatology, pharmacology, microbiology, immunology, pathology, and electron-microscopy. Aix is headquartered in Aachen, Germany.",,,Theaterstrasse 7,52062,,,,0,,www.aix-scientifics.com,1996,Products:  Research Animal Trials Study Design Internet CRF Haemovigilance Fences,"Services:  Contract Research Pre-Clinical Design Clinical Research Plan Data Management, Strategy Regulatory Compliance Report Generation",,Independent,Germany,Nordrhein-Westfalen,Aachen,Pharmaceuticals and Healthcare,,0,0,0,,0,,0,0.00,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
