"","company","gi_page","name","value"
"262","reports/akenerji_elektrik_ur/2019/akenerji_sustainability_report_2018.pdf","107","1","No GRI code found"
"263","reports/akenerji_elektrik_ur/2019/akenerji_sustainability_report_2018.pdf","108","1","No tables to process"
"264","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","60","1","No GRI code found"
"265","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","60","2","No GRI code found"
"266","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","60","3","No GRI code found"
"267","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","60","4","No GRI code found"
"268","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","60","5","No GRI code found"
"269","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","60","6","No GRI code found"
"270","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","61","1","No GRI code found"
"271","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","61","2","No GRI code found"
"272","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","61","3","No GRI code found"
"273","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","61","4","No GRI code found"
"274","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","61","5","No GRI code found"
"275","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","61","6","No GRI code found"
"276","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","61","7","No GRI code found"
"277","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","61","8","No GRI code found"
"278","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","61","9","No GRI code found"
"279","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","61","10","No GRI code found"
"280","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","61","11","No GRI code found"
"281","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","61","12","No GRI code found"
"282","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","61","13","No GRI code found"
"283","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","61","14","No GRI code found"
"284","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","61","15","No GRI code found"
"285","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","61","16","No GRI code found"
"286","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","62","404-1","c(""80"", ""85"", ""86"")"
"287","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","62","404-2","99"
"288","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","62","404-3","c(""96"", ""97"")"
"289","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","62","","No GRI code found"
"290","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","62","","No GRI code found"
"291","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","62","","No GRI code found"
"292","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","62","","No GRI code found"
"293","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","62","","No GRI code found"
"294","reports/akenerji_elektrik_ur/2018/akenerji_sustainability_report_2017.pdf","nothing found","No pages/tables found","None"
"295","reports/al_jazeera_internati/2018/jic_sustainability_report_2018.pdf","nothing found","No pages/tables found","None"
"296","reports/al_jazeera_internati/2018/jic_sustainability_report_2018.pdf","nothing found","No pages/tables found","None"
"297","reports/alacer_gold/2020/delivering_sustainable_value.pdf","nothing found","No pages/tables found","None"
"298","reports/alacer_gold/2020/delivering_sustainable_value.pdf","nothing found","No pages/tables found","None"
"299","reports/alacer_gold/2019/developing_a_sustainable_legacy.pdf","nothing found","No pages/tables found","None"
"300","reports/alacer_gold/2019/developing_a_sustainable_legacy.pdf","nothing found","No pages/tables found","None"
"301","reports/alam_group/2020/sustainability_report_2019.pdf","nothing found","No pages/tables found","None"
"302","reports/alam_group/2020/sustainability_report_2019.pdf","nothing found","No pages/tables found","None"
"303","reports/alcoa_corp/2020/2019_alcoa_sustainability_report.pdf","nothing found","No pages/tables found","None"
"304","reports/alcoa_corp/2020/2019_alcoa_sustainability_report.pdf","nothing found","No pages/tables found","None"
"305","reports/alcoa_corp/2020/2019_alcoa_sustainability_report.pdf","97","1","No GRI code found"
"306","reports/alcoa_corp/2020/2019_alcoa_sustainability_report.pdf","nothing found","No pages/tables found","None"
"307","reports/alcoa_corp/2020/2019_alcoa_sustainability_report.pdf","nothing found","No pages/tables found","None"
"308","reports/alcoa_corp/2019/2018_alcoa_sustainability_report.pdf","nothing found","No pages/tables found","None"
"309","reports/alcoa_corp/2019/2018_alcoa_sustainability_report.pdf","nothing found","No pages/tables found","None"
"310","reports/aldi_nord/2020/sustainability_report_2019.pdf","nothing found","No pages/tables found","None"
"311","reports/aldi_nord/2020/sustainability_report_2019.pdf","nothing found","No pages/tables found","None"
"312","reports/aldi_nord/2020/sustainability_report_2019.pdf","nothing found","No pages/tables found","None"
"313","reports/aldi_nord/2020/sustainability_report_2019.pdf","nothing found","No pages/tables found","None"
"314","reports/aldi_nord/2020/sustainability_report_2019.pdf","nothing found","No pages/tables found","None"
"315","reports/alecta/2020/annual_and_sustainability_report_2019.pdf","42","1","No GRI code found"
"316","reports/alecta/2020/annual_and_sustainability_report_2019.pdf","42","2","No GRI code found"
"317","reports/alecta/2020/annual_and_sustainability_report_2019.pdf","43","1","No GRI code found"
"318","reports/alecta/2020/annual_and_sustainability_report_2019.pdf","44","1","No GRI code found"
"319","reports/alecta/2020/annual_and_sustainability_report_2019.pdf","45","1","No GRI code found"
"320","reports/alecta/2020/annual_and_sustainability_report_2019.pdf","nothing found","No pages/tables found","None"
"321","reports/alecta/2019/annual_and_sustainability_report_2018.pdf","34","1","No GRI code found"
"322","reports/alecta/2019/annual_and_sustainability_report_2018.pdf","nothing found","No pages/tables found","None"
"323","reports/alecta/2019/annual_and_sustainability_report_2018.pdf","nothing found","No pages/tables found","None"
"324","reports/alecta/2019/annual_and_sustainability_report_2018.pdf","nothing found","No pages/tables found","None"
"325","reports/alecta/2019/annual_and_sustainability_report_2018.pdf","nothing found","No pages/tables found","None"
"326","reports/alexbank/2020/sustainability_report_2019_creating_conncections_to_empower_egyptian_youth.pdf","nothing found","No pages/tables found","None"
"327","reports/alexbank/2020/sustainability_report_2019_creating_conncections_to_empower_egyptian_youth.pdf","nothing found","No pages/tables found","None"
"328","reports/alfa_laval/2019/sustainability_report_2018.pdf","35","1","No GRI code found"
"329","reports/alfa_laval/2019/sustainability_report_2018.pdf","nothing found","No pages/tables found","None"
"330","reports/alfa_laval/2019/sustainability_report_2018.pdf","37","1","No GRI code found"
"331","reports/alfa_laval/2019/sustainability_report_2018.pdf","38","1","No GRI code found"
"332","reports/alfa_laval/2019/sustainability_report_2018.pdf","39","1","No GRI code found"
"333","reports/alko_inc/2020/annual_report_2019.pdf","nothing found","No pages/tables found","None"
"334","reports/alko_inc/2020/annual_report_2019.pdf","nothing found","No pages/tables found","None"
"335","reports/alko_inc/2020/annual_report_2019.pdf","nothing found","No pages/tables found","None"
"336","reports/alko_inc/2020/annual_report_2019.pdf","nothing found","No pages/tables found","None"
"337","reports/alko_inc/2020/annual_report_2019.pdf","nothing found","No pages/tables found","None"
"338","reports/allied_irish_banks_a/2019/backing_our_customers_to_achieve_their_dreams_and_ambitions.pdf","nothing found","No pages/tables found","None"
"339","reports/allied_irish_banks_a/2019/backing_our_customers_to_achieve_their_dreams_and_ambitions.pdf","nothing found","No pages/tables found","None"
"340","reports/allied_irish_banks_a/2019/backing_our_customers_to_achieve_their_dreams_and_ambitions.pdf","58","1","No GRI code found"
"341","reports/allied_irish_banks_a/2019/backing_our_customers_to_achieve_their_dreams_and_ambitions.pdf","59","1","No GRI code found"
"342","reports/allied_irish_banks_a/2019/backing_our_customers_to_achieve_their_dreams_and_ambitions.pdf","nothing found","No pages/tables found","None"
"343","reports/allied_irish_banks_a/2020/we_pledge_to_do_more.pdf","85","1","No tables to process"
"344","reports/allied_irish_banks_a/2020/we_pledge_to_do_more.pdf","86","1","No tables to process"
"345","reports/allied_irish_banks_a/2020/we_pledge_to_do_more.pdf","87","1","No tables to process"
"346","reports/allied_irish_banks_a/2020/we_pledge_to_do_more.pdf","87","2","No GRI code found"
"347","reports/allied_irish_banks_a/2020/we_pledge_to_do_more.pdf","88","1","No tables to process"
"348","reports/allied_irish_banks_a/2020/we_pledge_to_do_more.pdf","89","1","No tables to process"
"349","reports/alperia/2020/sustainability_report_2019.pdf","137","1","No GRI code found"
"350","reports/alperia/2020/sustainability_report_2019.pdf","137","2","No GRI code found"
"351","reports/alperia/2020/sustainability_report_2019.pdf","138","1","No GRI code found"
"352","reports/alperia/2020/sustainability_report_2019.pdf","139","1","No tables to process"
"353","reports/alperia/2020/sustainability_report_2019.pdf","140","1","No GRI code found"
"354","reports/alperia/2020/sustainability_report_2019.pdf","140","2","No GRI code found"
"355","reports/alperia/2020/sustainability_report_2019.pdf","140","3","No GRI code found"
"356","reports/alperia/2020/sustainability_report_2019.pdf","141","","No GRI code found"
"357","reports/alperia/2020/sustainability_report_2019.pdf","141","","No GRI code found"
"358","reports/alperia/2020/sustainability_report_2019.pdf","141","GRI 401:","character(0)"
"359","reports/alperia/2019/sustainability_report_2018.pdf","nothing found","No pages/tables found","None"
"360","reports/alperia/2019/sustainability_report_2018.pdf","nothing found","No pages/tables found","None"
"361","reports/alperia/2018/sustainability_report_2017.pdf","nothing found","No pages/tables found","None"
"362","reports/alperia/2018/sustainability_report_2017.pdf","nothing found","No pages/tables found","None"
"363","reports/alro/2020/2019_sustainable_value_report.pdf","nothing found","No pages/tables found","None"
"364","reports/alro/2020/2019_sustainable_value_report.pdf","nothing found","No pages/tables found","None"
"365","reports/alro/2020/2019_sustainable_value_report.pdf","nothing found","No pages/tables found","None"
"366","reports/alro/2020/2019_sustainable_value_report.pdf","nothing found","No pages/tables found","None"
"367","reports/alro/2020/2019_sustainable_value_report.pdf","127","1","No GRI code found"
"368","reports/alro/2020/2019_sustainable_value_report.pdf","127","2","No GRI code found"
"369","reports/alsayer_holding/2018/building_excellence_through_sustainability_alsayer_holding_sustainability_report_20162017.pdf","nothing found","No pages/tables found","None"
"370","reports/alsayer_holding/2018/building_excellence_through_sustainability_alsayer_holding_sustainability_report_20162017.pdf","nothing found","No pages/tables found","None"
"371","reports/alstria_office_reita/2019/sustainability_report_201819.pdf","70","1","No GRI code found"
"372","reports/alstria_office_reita/2019/sustainability_report_201819.pdf","71","1","No GRI code found"
"373","reports/alstria_office_reita/2019/sustainability_report_201819.pdf","72","1","No GRI code found"
"374","reports/alstria_office_reita/2019/sustainability_report_201819.pdf","73","1","No GRI code found"
"375","reports/alstria_office_reita/2019/sustainability_report_201819.pdf","74","1","No GRI code found"
"376","reports/alstria_office_reita/2018/sustainability_report_201718.pdf","nothing found","No pages/tables found","None"
"377","reports/alstria_office_reita/2018/sustainability_report_201718.pdf","nothing found","No pages/tables found","None"
"378","reports/alteo_group/2019/integrated_report_2018.pdf","138","103-401","NULL"
"379","reports/alteo_group/2019/integrated_report_2018.pdf","138","401-1","NULL"
"380","reports/alteo_group/2019/integrated_report_2018.pdf","138","103-402","NULL"
"381","reports/alteo_group/2019/integrated_report_2018.pdf","138","402-1","NULL"
"382","reports/alteo_group/2019/integrated_report_2018.pdf","138","103-403","NULL"
"383","reports/alteo_group/2019/integrated_report_2018.pdf","138","403-2","NULL"
"384","reports/alteo_group/2019/integrated_report_2018.pdf","139","403-3","NULL"
"385","reports/alteo_group/2019/integrated_report_2018.pdf","139","103-404","NULL"
"386","reports/alteo_group/2019/integrated_report_2018.pdf","139","404-1","NULL"
"387","reports/alteo_group/2019/integrated_report_2018.pdf","139","103-413","NULL"
"388","reports/alteo_group/2019/integrated_report_2018.pdf","139","413-1","NULL"
"389","reports/alteo_group/2019/integrated_report_2018.pdf","139","103-416","NULL"
"390","reports/alteo_group/2019/integrated_report_2018.pdf","139","416-2","NULL"
"391","reports/alteo_group/2019/integrated_report_2018.pdf","139","103-418","NULL"
"392","reports/alteo_group/2019/integrated_report_2018.pdf","139","418-1","NULL"
"393","reports/alteo_group/2019/integrated_report_2018.pdf","139","103-419","NULL"
"394","reports/alteo_group/2019/integrated_report_2018.pdf","139","419-1","NULL"
